,Provincia,Partido,Localidad,Hasta 30 mbps,de_30_a_50_mbps,de_50_a_80_mbps,de_80_a_100_mbps
1918,Mendoza,Rivadavia,La Esperanza,33.0,0.0,0.0,0.0
1919,Mendoza,Rivadavia,La Florida,95.0,0.0,0.0,0.0
1920,Mendoza,Rivadavia,La Libertad,60.0,0.0,0.0,0.0
1921,Mendoza,Rivadavia,Los Árboles,8.0,0.0,0.0,0.0
1922,Mendoza,Rivadavia,Los Campamentos,81.0,0.0,0.0,0.0
1923,Mendoza,Rivadavia,Medrano,3.0,0.0,0.0,0.0
1924,Mendoza,Rivadavia,Mundo Nuevo,13.0,0.0,0.0,0.0
1925,Mendoza,Rivadavia,Reducción de Abajo,61.0,0.0,0.0,0.0
1926,Mendoza,Rivadavia,Rivadavia,2069.533,0.0,0.0,0.0
1927,Mendoza,Rivadavia,Santa María de Oro,42.0,0.0,0.0,0.0
1928,Mendoza,San Carlos,Barrio El Cepillo,47.0,0.0,0.0,0.0
1929,Mendoza,San Carlos,Chilecito,152.0,0.0,0.0,0.0
1930,Mendoza,San Carlos,Eugenio Bustos,661.0,0.0,0.0,0.0
1931,Mendoza,San Carlos,La Consulta,802.0,0.0,0.0,0.0
1932,Mendoza,San Carlos,Pareditas,120.0,0.0,0.0,0.0
1933,Mendoza,San Carlos,San Carlos,577.0,0.0,0.0,0.0
1934,Mendoza,San Martín,Alto Salvador,27.0,6.0,0.0,0.0
1935,Mendoza,San Martín,Alto Verde,102.0,12.0,0.0,0.0
1936,Mendoza,San Martín,Chapanay,33.0,1.0,0.0,0.0
1937,Mendoza,San Martín,El Espino,59.0,0.0,0.0,0.0
1938,Mendoza,San Martín,El Ramblón,107.0,0.0,0.0,0.0
1939,Mendoza,San Martín,Montecaseros,94.0,0.0,0.0,0.0
1940,Mendoza,San Martín,Nueva California,47.0,0.0,0.0,0.0
1941,Mendoza,San Martín,Otros,94.0,0.0,0.0,0.0
1942,Mendoza,San Martín,Palmira,137.0,97.0,0.0,0.0
1943,Mendoza,San Martín,San Martín,1537.0,528.0,0.0,0.0
1944,Mendoza,San Martín,Tres Porteñas,219.0,0.0,0.0,0.0
1945,Mendoza,San Rafael,25 de Mayo,92.0,0.0,0.0,0.0
1946,Mendoza,San Rafael,Capitán Montoya,2.0,0.0,0.0,0.0
1947,Mendoza,San Rafael,Cuadro Benegas,450.0,1.392,0.0,597.0
1948,Mendoza,San Rafael,El Nihuil,88.0,0.0,0.0,0.0
1949,Mendoza,San Rafael,Goudge,177.0,0.0,0.0,0.0
1950,Mendoza,San Rafael,Jaime Prats,94.0,0.0,0.0,0.0
1951,Mendoza,San Rafael,Las Malvinas,53.0,0.0,0.0,0.0
1952,Mendoza,San Rafael,Monte Comán,429.0,0.0,0.0,0.0
1953,Mendoza,San Rafael,Punta del Agua,1.0,0.0,0.0,0.0
1954,Mendoza,San Rafael,Rama Caída,456.0,0.0,0.0,0.0
1955,Mendoza,San Rafael,Real del Padre,668.0,0.0,0.0,0.0
1956,Mendoza,San Rafael,Salto de Las Rosas,363.0,0.0,0.0,0.0
1957,Mendoza,San Rafael,San Rafael,1959.164,2.0,1.0,0.0
1958,Mendoza,San Rafael,Villa Atuel,246.0,0.0,0.0,0.0
1959,Mendoza,San Rafael,Villa Atuel Norte,102.0,0.0,0.0,0.0
1960,Mendoza,Santa Rosa,Barrio 12 de Octubre,0.0,2.0,0.0,1.0
1961,Mendoza,Santa Rosa,La Dormida,303.0,0.0,0.0,0.0
1962,Mendoza,Santa Rosa,Las Catitas,381.0,0.0,0.0,0.0
1963,Mendoza,Santa Rosa,Santa Rosa,153.0,0.0,0.0,0.0
1964,Mendoza,Tunuyán,Campo Los Andes,55.0,0.0,0.0,0.0
1965,Mendoza,Tunuyán,Colonia Las Rosas,199.0,0.0,0.0,0.0
1966,Mendoza,Tunuyán,Los Sauces,23.0,0.0,0.0,0.0
1967,Mendoza,Tunuyán,Tunuyán,1865.0,0.0,0.0,0.0
1968,Mendoza,Tunuyán,Vista Flores,262.0,0.0,0.0,0.0
1969,Mendoza,Tupungato,Cordón del Plata,326.0,0.0,0.0,0.0
1970,Mendoza,Tupungato,La Arboleda,45.0,0.0,0.0,0.0
1971,Mendoza,Tupungato,San José,53.0,5.0,0.0,0.0
1972,Mendoza,Tupungato,Tupungato,1116.0,0.0,0.0,0.0
1973,Misiones,25 de Mayo,25 de Mayo,2.0,0.0,0.0,0.0
1974,Misiones,25 de Mayo,Alba Posse,40.0,0.0,0.0,0.0
1975,Misiones,25 de Mayo,Alicia Baja,24.0,0.0,0.0,0.0
1976,Misiones,25 de Mayo,Colonia Alicia,32.0,0.0,0.0,0.0
1977,Misiones,25 de Mayo,Colonia Aurora,62.0,0.0,0.0,0.0
1978,Misiones,25 de Mayo,San Francisco de Asís,40.0,0.0,0.0,0.0
1979,Misiones,25 de Mayo,Santa Rita,81.0,0.0,0.0,0.0
1980,Misiones,Apóstoles,Apóstoles,1998.53,0.0,0.0,0.0
1981,Misiones,Apóstoles,Azara,157.0,0.0,0.0,0.0
1982,Misiones,Apóstoles,San José,590.0,0.0,0.0,0.0
1983,Misiones,Cainguás,Aristóbulo del Valle,1197.0,0.0,0.0,0.0
1984,Misiones,Cainguás,Campo Grande,12.0,0.0,0.0,0.0
1985,Misiones,Cainguás,Dos de Mayo Núcleo I,292.019,0.0,0.0,0.0
1986,Misiones,Cainguás,Dos de Mayo Núcleo III,81.0,0.0,0.0,0.0
1987,Misiones,Cainguás,Otros,6.0,0.0,0.0,0.0
1988,Misiones,Cainguás,Pueblo Illia,38.0,0.0,0.0,0.0
1989,Misiones,Cainguás,Salto Encantado,65.0,0.0,0.0,0.0
1990,Misiones,Candelaria,Barrio Del Lago,0.0,6.263,0.0,3.088
1991,Misiones,Candelaria,Bonpland,43.0,0.0,0.0,0.0
1992,Misiones,Candelaria,Candelaria,876.0,0.0,0.0,0.0
1993,Misiones,Candelaria,Mártires,16.0,0.0,0.0,0.0
1994,Misiones,Candelaria,Profundidad,3.0,0.0,0.0,0.0
1995,Misiones,Candelaria,Santa Ana,195.0,0.0,0.0,0.0
1996,Misiones,Capital,Garupá,1105.1860000000001,0.0,0.0,4.091
1997,Misiones,Capital,Nemesio Parma,1.0,0.0,0.0,0.0
1998,Misiones,Capital,Posadas,2921.685,30.505,0.0,22.881
1999,Misiones,Concepción,Concepción de la Sierra,615.0,0.0,0.0,0.0
2000,Misiones,Concepción,La Corita,12.0,0.0,0.0,0.0
2001,Misiones,Eldorado,Colonia Victoria,6.0,0.0,0.0,0.0
2002,Misiones,Eldorado,Eldorado,1133.654,1.0,0.0,0.0
2003,Misiones,Eldorado,Puerto Mado,0.0,0.0,0.0,0.0
2004,Misiones,Eldorado,Santiago De Liniers,1.0,0.0,0.0,0.0
2005,Misiones,General Manuel Belgrano,Bernardo de Irigoyen,0.0,0.0,0.0,0.0
2006,Misiones,General Manuel Belgrano,Dos Hermanas,0.0,0.0,0.0,0.0
2007,Misiones,Guaraní,El Soberbio,533.0,0.0,0.0,0.0
2008,Misiones,Guaraní,Fracrán,131.0,0.0,0.0,0.0
2009,Misiones,Guaraní,San Vicente,1.036,1.037,0.0,0.0
2010,Misiones,Iguazú,Esperanza,1821.005,0.0,0.0,0.0
2011,Misiones,Iguazú,Libertad,339.0,0.0,0.0,0.0
2012,Misiones,Iguazú,Puerto Iguazú,1349.499,804.0,19.0,2.127
2013,Misiones,Iguazú,Wanda,786.0,1.0,0.0,0.0
2014,Misiones,Leandro N. Alem,Almafuerte,2.0,0.0,0.0,0.0
2015,Misiones,Leandro N. Alem,Arroyo del Medio,2.0,0.0,0.0,0.0
2016,Misiones,Leandro N. Alem,Caá - Yarí,1.0,0.0,0.0,0.0
2017,Misiones,Leandro N. Alem,Cerro Azul,455.0,0.0,0.0,0.0
2018,Misiones,Leandro N. Alem,Dos Arroyos,0.0,0.0,0.0,0.0
2019,Misiones,Leandro N. Alem,Gobernador López,0.0,0.0,0.0,0.0
2020,Misiones,Leandro N. Alem,Leandro N. Alem,1022.515,0.0,0.0,0.0
2021,Misiones,Leandro N. Alem,Olegario V. Andrade,7.0,0.0,0.0,0.0
2022,Misiones,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),60.0,0.0,0.0,0.0
2023,Misiones,Libertador Grl. San Martín,Capioví,1172.0,0.0,0.0,0.0
2024,Misiones,Libertador Grl. San Martín,El Alcázar,1.0,0.0,0.0,0.0
2025,Misiones,Libertador Grl. San Martín,Garuhapé,775.0,0.0,0.0,0.0
2026,Misiones,Libertador Grl. San Martín,Puerto Leoni,238.0,0.0,0.0,0.0
2027,Misiones,Libertador Grl. San Martín,Puerto Rico,1654.514,0.0,0.0,0.0
2028,Misiones,Libertador Grl. San Martín,Ruiz de Montoya,318.0,0.0,0.0,0.0
2029,Misiones,Libertador Grl. San Martín,San Miguel,1.0,0.0,0.0,0.0
2030,Misiones,Montecarlo,Caraguatay,0.0,0.0,0.0,0.0
2031,Misiones,Montecarlo,Montecarlo,2601.0,0.0,0.0,0.0
2032,Misiones,Montecarlo,Puerto Piray,341.0,0.0,0.0,0.0
2033,Misiones,Montecarlo,Taruma,1.0,0.0,0.0,0.0
2034,Misiones,Oberá,Alberdi,25.0,0.0,0.0,0.0
2035,Misiones,Oberá,Campo Ramón,337.0,0.0,0.0,0.0
2036,Misiones,Oberá,Campo Viera,0.0,0.0,0.0,0.0
2037,Misiones,Oberá,General Alvear,9.0,0.0,0.0,0.0
2038,Misiones,Oberá,Guaraní,27.0,0.0,0.0,0.0
2039,Misiones,Oberá,Los Helechos,20.0,0.0,0.0,0.0
2040,Misiones,Oberá,Oberá,1492.766,268.0,0.0,17.0
2041,Misiones,Oberá,Panambí,21.0,0.0,0.0,0.0
2042,Misiones,Oberá,Panambi Kilómetro 15,0.0,0.0,0.0,0.0
2043,Misiones,Oberá,Panambí Kilómetro 8,24.0,0.0,0.0,0.0
2044,Misiones,Oberá,San Martín,7.0,0.0,0.0,0.0
2045,Misiones,Oberá,Villa Bonita,36.0,0.0,0.0,0.0
2046,Misiones,OTROS,Otros,0.0,0.0,0.0,0.0
2047,Misiones,San Ignacio,Colonia Polana,26.0,0.0,0.0,0.0
2048,Misiones,San Ignacio,Corpus,652.0,0.0,0.0,0.0
2049,Misiones,San Ignacio,General Urquiza,83.0,0.0,0.0,0.0
2050,Misiones,San Ignacio,Gobernador Roca,560.0,0.0,0.0,0.0
2051,Misiones,San Ignacio,Helvecia,50.0,0.0,0.0,0.0
2052,Misiones,San Ignacio,Hipólito Yrigoyen,373.0,0.0,0.0,0.0
2053,Misiones,San Ignacio,Jardín América,2318.447,264.0,553.0,0.0
2054,Misiones,San Ignacio,Oasis,183.0,0.0,0.0,0.0
2055,Misiones,San Ignacio,Roca Chica,221.0,0.0,0.0,0.0
2056,Misiones,San Ignacio,San Ignacio,1605.0,0.0,0.0,0.0
2057,Misiones,San Ignacio,Santo Pipó,716.0,0.0,0.0,0.0
2058,Misiones,San Javier,Florentino Ameghino,0.0,0.0,0.0,0.0
2059,Misiones,San Javier,Itacaruaré,95.0,0.0,0.0,0.0
2060,Misiones,San Javier,Mojón Grande,0.0,0.0,0.0,0.0
2061,Misiones,San Javier,San Javier,404.302,0.0,0.0,0.0
2062,Misiones,San Pedro,Cruce Caballero,38.0,0.0,0.0,0.0
2063,Misiones,San Pedro,Otros,0.0,0.0,0.0,0.0
2064,Misiones,San Pedro,Paraíso,520.0,0.0,0.0,0.0
2065,Misiones,San Pedro,Piñalito Sur,25.0,0.0,0.0,0.0
2066,Misiones,San Pedro,San Pedro,451.001,1.0,0.0,0.0
2067,Misiones,San Pedro,Tobuna,15.0,0.0,0.0,0.0
2068,Neuquen,Aluminé,Aluminé,1128.0,0.0,0.0,0.0
2069,Neuquen,Aluminé,Moquehue,143.0,0.0,0.0,0.0
2070,Neuquen,Aluminé,Villa Pehuenia,655.0,0.0,0.0,0.0
2071,Neuquen,Añelo,Añelo,427.0,0.0,0.0,0.0
2072,Neuquen,Añelo,San Patricio del Chañar,396.0,427.0,0.0,292.0
2073,Neuquen,Catan LilL,Las Coloradas,62.0,0.0,0.0,0.0
2074,Neuquen,Chos Malal,Chos Malal,829.0,0.0,0.0,0.0
2075,Neuquen,Chos Malal,Tricao Malal,75.0,0.0,0.0,0.0
2076,Neuquen,Collón Curá,Piedra del Águila,2.0,0.0,0.0,0.0
2077,Neuquen,Collón Curá,Santo Tomás,0.0,0.0,0.0,0.0
2078,Neuquen,Confluencia,11 de Octubre,0.0,418.0,0.0,0.0
2079,Neuquen,Confluencia,Arroyito,29.0,0.0,0.0,1.0
2080,Neuquen,Confluencia,Barrio Ruca Luhé,0.0,8.0,0.0,0.0
2081,Neuquen,Confluencia,Centenario,254.0,3.848,0.0,937.0
2082,Neuquen,Confluencia,Cutral Có,1129.507,0.0,0.0,0.0
2083,Neuquen,Confluencia,El Chocón,211.0,0.0,0.0,0.0
2084,Neuquen,Confluencia,Mari Menuco,100.0,0.0,0.0,0.0
2085,Neuquen,Confluencia,Neuquén,3916.9310000000005,27.392,4.0,24.04
2086,Neuquen,Confluencia,Otros,3.0,0.0,0.0,0.0
2087,Neuquen,Confluencia,Plaza Huincul,1235.0,0.0,0.0,0.0
2088,Neuquen,Confluencia,Plottier,1591.633,57.554,0.0,896.0
2089,Neuquen,Confluencia,Senillosa,1635.0,0.0,0.0,0.0
2090,Neuquen,Confluencia,Villa El Chocón,228.0,0.0,0.0,0.0
2091,Neuquen,Confluencia,Vista Alegre Norte,285.0,330.0,0.0,0.0
2092,Neuquen,Confluencia,Vista Alegre Sur,271.0,325.0,0.0,0.0
2093,Neuquen,Huiliches,Junín de los Andes,2454.598,5.0,113.0,3.0
2094,Neuquen,Lácar,San Martín de los Andes,1239.907,11.0,683.0,1.0
2095,Neuquen,Lácar,Villa Lago Meliquina,348.0,0.0,1.0,0.0
2096,Neuquen,Loncopué,Chorriaca,61.0,0.0,0.0,0.0
2097,Neuquen,Loncopué,Loncopué,1215.0,0.0,0.0,0.0
2098,Neuquen,Los Lagos,Villa La Angostura,1697.0,0.0,0.0,0.0
2099,Neuquen,Los Lagos,Villa Traful,2.0,0.0,0.0,0.0
2100,Neuquen,Minas,Andacollo,288.0,0.0,0.0,0.0
2101,Neuquen,Minas,Huinganco,41.0,0.0,0.0,0.0
2102,Neuquen,Minas,Las Ovejas,56.0,0.0,0.0,0.0
2103,Neuquen,Minas,Manzano Amargo,10.0,0.0,0.0,0.0
2104,Neuquen,Minas,Varvarco,20.0,0.0,0.0,0.0
2105,Neuquen,Minas,Villa Del Nahueve,20.0,0.0,0.0,0.0
2106,Neuquen,Ñorquín,Caviahué,182.0,0.0,0.0,0.0
2107,Neuquen,Ñorquín,Copahue,22.0,0.0,0.0,0.0
2108,Neuquen,Ñorquín,El Cholar,66.0,0.0,0.0,0.0
2109,Neuquen,Ñorquín,El Huecú,99.0,0.0,0.0,0.0
2110,Neuquen,Ñorquín,Taquimilán,32.0,0.0,0.0,0.0
2111,Neuquen,OTROS,Otros,0.0,0.0,0.0,0.0
2112,Neuquen,Pehuenches,Barrancas,30.0,0.0,0.0,0.0
2113,Neuquen,Pehuenches,Buta Ranquil,3.0,0.0,0.0,0.0
2114,Neuquen,Pehuenches,Rincón de los Sauces,1737.0,1.0,0.0,0.0
2115,Neuquen,Picún Leufú,Picún Leufú,2.0,0.0,0.0,0.0
2116,Neuquen,Picunches,Bajada del Agrio,0.0,0.0,0.0,0.0
2117,Neuquen,Picunches,La Buitrera,0.0,0.0,0.0,0.0
2118,Neuquen,Picunches,Las Lajas,1.0,0.0,0.0,0.0
2119,Neuquen,Zapala,Los Catutos,27.0,0.0,0.0,0.0
2120,Neuquen,Zapala,Mariano Moreno,54.0,0.0,0.0,0.0
2121,Neuquen,Zapala,Zapala,2605.8010000000004,2.0,102.0,0.0
2122,Rio negro,25 de Mayo,Aguada de Guerra,19.0,0.0,0.0,0.0
2123,Rio negro,25 de Mayo,Clemente Onelli,0.0,0.0,30.0,0.0
2124,Rio negro,25 de Mayo,Colan Conhue,1.0,0.0,0.0,0.0
2125,Rio negro,25 de Mayo,El Caín,2.0,0.0,0.0,0.0
2126,Rio negro,25 de Mayo,Ingeniero Jacobacci,1317.0,0.0,0.0,0.0
2127,Rio negro,25 de Mayo,Los Menucos,46.0,0.0,0.0,0.0
2128,Rio negro,25 de Mayo,Maquinchao,178.0,0.0,0.0,0.0
2129,Rio negro,25 de Mayo,Pilquiniyeu,1.0,0.0,0.0,0.0
2130,Rio negro,9 de Julio,Comicó,2.0,0.0,0.0,0.0
2131,Rio negro,9 de Julio,Cona Niyeu,2.0,0.0,0.0,0.0
2132,Rio negro,9 de Julio,Ministro Ramos Mexía,153.0,0.0,0.0,0.0
2133,Rio negro,9 de Julio,Prahuaniyeu,1.0,0.0,0.0,0.0
2134,Rio negro,9 de Julio,Sierra Colorada,86.0,0.0,0.0,0.0
2135,Rio negro,9 de Julio,Treneta,2.0,0.0,0.0,0.0
2136,Rio negro,9 de Julio,Yaminué,2.0,0.0,0.0,0.0
2137,Rio negro,Adolfo Alsina,El Cóndor,590.0,0.0,0.0,0.0
2138,Rio negro,Adolfo Alsina,Guardia Mitre,186.0,0.0,0.0,0.0
2139,Rio negro,Adolfo Alsina,San Javier,212.0,0.0,0.0,0.0
2140,Rio negro,Adolfo Alsina,Viedma,3980.0,0.0,0.0,0.0
2141,Rio negro,Avellaneda,Chimpay,15.0,1.0,0.0,0.0
2142,Rio negro,Avellaneda,Choele Choel,789.5889999999999,30.0,0.0,20.0
2143,Rio negro,Avellaneda,Coronel Belisle,193.0,2.0,0.0,0.0
2144,Rio negro,Avellaneda,Darwin,141.0,1.0,0.0,0.0
2145,Rio negro,Avellaneda,Lamarque,217.435,6.0,0.0,1.0
2146,Rio negro,Avellaneda,Luis Beltrán,307.335,14.0,0.0,2.0
2147,Rio negro,Avellaneda,Pomona,197.0,3.0,0.0,0.0
2148,Rio negro,Bariloche,El Bolsón,3510.065,36.0,0.0,0.0
2149,Rio negro,Bariloche,El Foyel,0.0,0.0,0.0,0.0
2150,Rio negro,Bariloche,Rio Villegas,5.0,0.0,0.0,0.0
2151,Rio negro,Bariloche,San Carlos de Bariloche,446.32399999999996,239.0,0.0,47.0
2152,Rio negro,Bariloche,Villa Catedral,132.0,0.0,0.0,0.0
2153,Rio negro,Bariloche,Villa Llao Llao,222.0,0.0,0.0,0.0
2154,Rio negro,Bariloche,Villa Los Coihues,1.0,0.0,0.0,0.0
2155,Rio negro,Bariloche,Villa Mascardi,4.0,0.0,0.0,0.0
2156,Rio negro,Conesa,General Conesa,112.028,8.0,0.0,0.0
2157,Rio negro,Conesa,Otros,1.0,0.0,0.0,0.0
2158,Rio negro,El Cuy,Aguada Guzmán,2.0,0.0,0.0,0.0
2159,Rio negro,El Cuy,Cerro Policía,0.0,0.0,0.0,0.0
2160,Rio negro,El Cuy,El Cuy,63.0,0.0,0.0,0.0
2161,Rio negro,El Cuy,Las Perlas,333.0,20.0,0.0,0.0
2162,Rio negro,El Cuy,Mencué,2.0,0.0,0.0,0.0
2163,Rio negro,El Cuy,Naupa Huen,1.0,0.0,0.0,0.0
2164,Rio negro,El Cuy,Valle Azul,2.0,0.0,0.0,0.0
2165,Rio negro,General Roca,Allen,1899.0,0.0,0.0,0.0
2166,Rio negro,General Roca,Barda del Medio,231.0,0.0,0.0,0.0
2167,Rio negro,General Roca,Barrio Destacamento,0.0,0.0,0.0,0.0
2168,Rio negro,General Roca,Barrio El Labrador,91.0,0.0,0.0,0.0
2169,Rio negro,General Roca,Barrio Guerrico,202.0,0.0,0.0,0.0
2170,Rio negro,General Roca,Catriel,528.0,0.0,0.0,0.0
2171,Rio negro,General Roca,Cervantes,215.0,0.0,0.0,0.0
2172,Rio negro,General Roca,Chichinales,231.0,0.0,0.0,0.0
2173,Rio negro,General Roca,Cinco Saltos,3049.0,0.0,0.0,0.0
2174,Rio negro,General Roca,Cipolletti,1638.0,9.431,59.0,9.65
2175,Rio negro,General Roca,Contralmirante Cordero,526.0,0.0,0.0,0.0
2176,Rio negro,General Roca,Ferri,314.0,0.0,0.0,0.0
2177,Rio negro,General Roca,General Enrique Godoy,287.0,0.0,0.0,0.0
2178,Rio negro,General Roca,General Fernández Oro,972.0,6.0,69.0,7.0
2179,Rio negro,General Roca,General Roca,2179.218,11.102,0.0,5.954
2180,Rio negro,General Roca,Ingeniero Luis A. Huergo,769.0,0.0,0.0,0.0
2181,Rio negro,General Roca,Mainqué,93.0,0.0,0.0,0.0
2182,Rio negro,General Roca,Peñas Blancas,2.0,0.0,0.0,0.0
2183,Rio negro,General Roca,Sargento Vidal,181.0,0.0,0.0,0.0
2184,Rio negro,General Roca,Villa Manzano,1135.0,0.0,0.0,0.0
2185,Rio negro,General Roca,Villa Regina,1619.0,4.0,0.0,0.0
2186,Rio negro,General Roca,Villa San Isidro,40.0,0.0,0.0,0.0
2187,Rio negro,Ñorquincó,Mamuel Choique,1.0,0.0,0.0,0.0
2188,Rio negro,Ñorquincó,Ñorquincó,7.0,0.0,0.0,0.0
2189,Rio negro,Ñorquincó,Río Chico (Est. Cerro Mesa),2.0,0.0,0.0,0.0
2190,Rio negro,OTROS,Otros,0.0,0.0,0.0,0.0
2191,Rio negro,Pichi Mahuida,Barrio Esperanza,1.0,0.0,0.0,0.0
2192,Rio negro,Pichi Mahuida,Colonia Juliá y Echarren,2.0,0.0,0.0,0.0
2193,Rio negro,Pichi Mahuida,Juventud Unida,1.0,0.0,0.0,0.0
2194,Rio negro,Pichi Mahuida,Pichi Mahuida,0.0,0.0,0.0,0.0
2195,Rio negro,Pichi Mahuida,Río Colorado,879.068,0.0,0.0,0.0
2196,Rio negro,Pichi Mahuida,Salto Andersen,1.0,0.0,0.0,0.0
2197,Rio negro,Pilcaniyeu,Comallo,294.0,0.0,6.0,0.0
2198,Rio negro,Pilcaniyeu,Dina Huapi,408.0,0.0,0.0,0.0
2199,Rio negro,Pilcaniyeu,Laguna Blanca,2.0,0.0,0.0,0.0
2200,Rio negro,Pilcaniyeu,Paso Flores,2.0,0.0,0.0,0.0
2201,Rio negro,Pilcaniyeu,Pilcaniyeu,0.0,3.0,0.0,0.0
2202,Rio negro,Pilcaniyeu,Pilquiniyeu del Limay,1.0,0.0,0.0,0.0
2203,Rio negro,Pilcaniyeu,Villa Llanquín,1.0,0.0,0.0,0.0
2204,Rio negro,San Antonio,Las Grutas,297.746,14.0,0.0,0.0
2205,Rio negro,San Antonio,Playas Doradas,289.0,0.0,0.0,0.0
2206,Rio negro,San Antonio,Puerto San Antonio Este,52.0,0.0,0.0,0.0
2207,Rio negro,San Antonio,Punta Colorada,5.0,0.0,0.0,0.0
2208,Rio negro,San Antonio,Saco Viejo,31.0,0.0,0.0,0.0
2209,Rio negro,San Antonio,San Antonio Oeste,1621.248,0.0,0.0,10.0
2210,Rio negro,San Antonio,Sierra Grande,2154.0,0.0,0.0,0.0
2211,Rio negro,Valcheta,Aguada Cecilio,1.0,0.0,0.0,0.0
2212,Rio negro,Valcheta,Arroyo Los Berros,2.0,0.0,0.0,0.0
2213,Rio negro,Valcheta,Arroyo Ventana,1.0,0.0,0.0,0.0
2214,Rio negro,Valcheta,Nahuel Niyeu,13.0,0.0,0.0,0.0
2215,Rio negro,Valcheta,Sierra Pailemán,2.0,0.0,0.0,0.0
2216,Rio negro,Valcheta,Valcheta,1035.0,0.0,0.0,0.0
2217,Salta,Anta,Apolinario Saravia,712.0,0.0,0.0,0.0
2218,Salta,Anta,Ceibalito,0.0,0.0,0.0,0.0
2219,Salta,Anta,Coronel Mollinedo,3.0,0.0,0.0,0.0
2220,Salta,Anta,Coronel Olleros,2.0,0.0,0.0,0.0
2221,Salta,Anta,El Quebrachal,1617.0,0.0,0.0,0.0
2222,Salta,Anta,Gaona,511.0,0.0,0.0,0.0
2223,Salta,Anta,General Pizarro,52.0,0.0,0.0,0.0
2224,Salta,Anta,Joaquín V. González,1235.297,0.0,0.0,2.0
2225,Salta,Anta,Las Lajitas,688.0,0.0,0.0,0.0
2226,Salta,Anta,Luis Burela,3.0,0.0,0.0,0.0
2227,Salta,Anta,Piquete Cabado,6.0,0.0,0.0,0.0
2228,Salta,Anta,Río del Valle,4.0,0.0,0.0,0.0
2229,Salta,Anta,Tolloche,1.0,0.0,0.0,0.0
2230,Salta,Cachi,Cachi,293.0,0.0,0.0,0.0
2231,Salta,Cachi,Payogasta,30.0,0.0,0.0,0.0
2232,Salta,Cafayate,Cafayate,1292.0,0.0,0.0,0.0
2233,Salta,Cafayate,Tolombón,0.0,0.0,0.0,0.0
2234,Salta,Capital,Atocha,69.0,0.0,0.0,0.0
2235,Salta,Capital,El Tipal - La Almudena,71.0,0.0,0.0,0.0
2236,Salta,Capital,La Ciénaga y Barrio San Rafael,44.0,0.0,0.0,0.0
2237,Salta,Capital,Las Costas,49.0,0.0,0.0,0.0
2238,Salta,Capital,Otros,1.0,0.0,0.0,0.0
2239,Salta,Capital,Salta,2526.165,43.487,0.0,28.457
2240,Salta,Capital,Villa San Lorenzo,511.0,928.0,0.0,872.0
2241,Salta,Cerrillos,Barrio El Congreso,15.0,0.0,0.0,0.0
2242,Salta,Cerrillos,Barrio Las Tunas,8.0,0.0,0.0,0.0
2243,Salta,Cerrillos,Barrio Los Pinares,204.0,1.0,0.0,0.0
2244,Salta,Cerrillos,Cerrillos,1263.0,1.589,0.0,888.0
2245,Salta,Cerrillos,La Merced,985.0,1.0,0.0,0.0
2246,Salta,Cerrillos,San Agustín,61.0,1.0,0.0,1.0
2247,Salta,Chicoana,Barrio Finca La Maroma,10.0,0.0,0.0,0.0
2248,Salta,Chicoana,Barrio La Rotonda,162.0,0.0,0.0,0.0
2249,Salta,Chicoana,Barrio Santa Teresita,60.0,0.0,0.0,0.0
2250,Salta,Chicoana,Chicoana,363.0,0.0,0.0,0.0
2251,Salta,Chicoana,El Carril,1624.0,0.0,0.0,0.0
2252,Salta,General Güemes,Campo Santo,172.0,0.0,0.0,0.0
2253,Salta,General Güemes,Cobos,63.0,0.0,0.0,0.0
2254,Salta,General Güemes,El Bordo,66.0,0.0,0.0,0.0
2255,Salta,General Güemes,General Güemes,1292.267,0.0,0.0,0.0
2256,Salta,Grl. José de San Martín,Aguaray,1268.0,0.0,0.0,0.0
2257,Salta,Grl. José de San Martín,Campamento Vespucio,196.0,0.0,0.0,0.0
2258,Salta,Grl. José de San Martín,Campichuelo,0.0,0.0,0.0,0.0
2259,Salta,Grl. José de San Martín,Campo Durán,1.0,0.0,0.0,0.0
2260,Salta,Grl. José de San Martín,Coronel Cornejo,17.0,0.0,0.0,0.0
2261,Salta,Grl. José de San Martín,Dragones,63.0,0.0,0.0,0.0
2262,Salta,Grl. José de San Martín,Embarcación,953.308,1.0,0.0,0.0
2263,Salta,Grl. José de San Martín,General Ballivián,52.0,0.0,0.0,0.0
2264,Salta,Grl. José de San Martín,General Mosconi,1361.0,0.0,0.0,0.0
2265,Salta,Grl. José de San Martín,Hickman,0.0,0.0,0.0,0.0
2266,Salta,Grl. José de San Martín,Misión El Cruce - El Milagro - El Jardín de San Martín,0.0,0.0,0.0,0.0
2267,Salta,Grl. José de San Martín,Misión Kilómetro 6,0.0,0.0,0.0,0.0
2268,Salta,Grl. José de San Martín,Pacará,0.0,0.0,0.0,0.0
2269,Salta,Grl. José de San Martín,Padre Lozano,0.0,0.0,0.0,0.0
2270,Salta,Grl. José de San Martín,Piquirenda,1.0,0.0,0.0,0.0
2271,Salta,Grl. José de San Martín,Profesor Salvador Mazza,1088.0,0.0,0.0,0.0
2272,Salta,Grl. José de San Martín,Tartagal,1395.433,790.0,0.0,580.0
